"Site_ID","Date","Flow_L","TSS_mgL","TP_mgL","DOP_mgL","NO2.NO3_mgL","NH3_mgL","TKN_mgL","Chloride_mgL","Year","PP_mgL","Month","Season","Type"
"ST1-T",2019-04-17,437.65728,3,0.193,0.121,26.2,0.08,2.1,34.5,"2019",0.072,4,"Spring","Tile"
"ST1-T",2019-04-18,336.92304,3,0.193,0.121,26.2,0.08,2.1,34.5,"2019",0.072,4,"Spring","Tile"
"ST1-T",2019-04-19,186.40224,3,0.193,0.121,26.2,0.08,2.1,34.5,"2019",0.072,4,"Spring","Tile"
"ST1-T",2019-04-20,140.43888,3,0.193,0.121,26.2,0.08,2.1,34.5,"2019",0.072,4,"Spring","Tile"
"ST1-T",2019-04-21,109.99488,3,0.193,0.121,26.2,0.08,2.1,34.5,"2019",0.072,4,"Spring","Tile"
"ST1-T",2019-04-22,94.24896,1.80048076923077,0.0886418269230769,0.0544266826923077,22.6614182692308,0.08,1.74014423076923,36.8990384615385,"2019",0.0342151442307692,4,"Spring","Tile"
"ST1-T",2019-04-23,89.12304,1,0.019,0.01,20.3,0.08,1.5,38.5,"2019",0.009,4,"Spring","Tile"
"ST1-T",2019-04-24,84.8184,1,0.019,0.01,20.3,0.08,1.5,38.5,"2019",0.009,4,"Spring","Tile"
"ST1-T",2019-04-25,74.02848,1,0.019,0.01,20.3,0.08,1.5,38.5,"2019",0.009,4,"Spring","Tile"
"ST1-T",2019-04-26,70.96992,1,0.019,0.01,20.3,0.08,1.5,38.5,"2019",0.009,4,"Spring","Tile"
"ST1-T",2019-04-27,67.57152,1,0.019,0.01,20.3,0.08,1.5,38.5,"2019",0.009,4,"Spring","Tile"
"ST1-T",2019-04-28,64.25808,1,0.019,0.01,20.3,0.08,1.5,38.5,"2019",0.009,4,"Spring","Tile"
"ST1-T",2019-04-29,59.98176,1,0.019,0.01,20.3,0.08,1.5,38.5,"2019",0.009,4,"Spring","Tile"
"ST1-T",2019-04-30,61.19952,1,0.0491943544655252,0.0407982415548357,29.4186950485886,0.08,1.80194354465525,41.1571031929662,"2019",0.00839611291068951,4,"Spring","Tile"
"ST1-T",2019-05-01,62.78544,1,0.069,0.061,35.4,0.08,2,42.9,"2019",0.00800000000000002,5,"Spring","Tile"
"ST1-T",2019-05-02,58.93392,1,0.069,0.061,35.4,0.08,2,42.9,"2019",0.00800000000000002,5,"Spring","Tile"
"ST1-T",2019-05-03,60.06672,1,0.069,0.061,35.4,0.08,2,42.9,"2019",0.00800000000000001,5,"Spring","Tile"
"ST1-T",2019-05-04,60.43488,1,0.069,0.061,35.4,0.08,2,42.9,"2019",0.00800000000000001,5,"Spring","Tile"
"ST1-T",2019-05-05,57.40464,1,0.069,0.061,35.4,0.08,2,42.9,"2019",0.00800000000000001,5,"Spring","Tile"
"ST1-T",2019-05-06,52.6752,1,0.069,0.061,35.4,0.08,2,42.9,"2019",0.00800000000000001,5,"Spring","Tile"
"ST1-T",2019-05-07,52.64688,1,0.069,0.061,35.4,0.08,2,42.9,"2019",0.00800000000000001,5,"Spring","Tile"
"ST1-T",2019-05-08,236.69856,1,0.069,0.061,35.4,0.08,2,42.9,"2019",0.00799999999999999,5,"Spring","Tile"
"ST1-T",2019-05-09,928.01808,1,0.069,0.061,35.4,0.08,2,42.9,"2019",0.00800000000000001,5,"Spring","Tile"
"ST1-T",2019-05-10,575.91552,1,0.069,0.061,35.4,0.08,2,42.9,"2019",0.00800000000000001,5,"Spring","Tile"
"ST1-T",2019-05-11,375.04176,1,0.069,0.061,35.4,0.08,2,42.9,"2019",0.00800000000000001,5,"Spring","Tile"
"ST1-T",2019-05-12,264.25392,1,0.069,0.061,35.4,0.08,2,42.9,"2019",0.008,5,"Spring","Tile"
"ST1-T",2019-05-13,206.05632,2.58438702583837,0.047610775151182,0.0392146783947224,33.7363936228697,0.139414513468939,1.64351291918637,43.1376580538758,"2019",0.0083960967564596,5,"Spring","Tile"
"ST1-T",2019-05-14,172.52544,5,0.015,0.006,31.2,0.23,1.1,43.5,"2019",0.009,5,"Spring","Tile"
"ST1-T",2019-05-15,158.4504,5,0.015,0.006,31.2,0.23,1.1,43.5,"2019",0.009,5,"Spring","Tile"
"ST1-T",2019-05-16,138.82464,5,0.015,0.006,31.2,0.23,1.1,43.5,"2019",0.009,5,"Spring","Tile"
"ST1-T",2019-05-17,124.40976,3.41657181880264,0.0656697017983155,0.0511277031641247,35.6335989073526,0.348757113589802,1.81254268153881,42.3916002731618,"2019",0.0145419986341908,5,"Spring","Tile"
"ST1-T",2019-05-18,647.45184,3,0.079,0.063,36.8,0.38,2,42.1,"2019",0.016,5,"Spring","Tile"
"ST1-T",2019-05-19,757.75824,3,0.079,0.063,36.8,0.38,2,42.1,"2019",0.016,5,"Spring","Tile"
"ST1-T",2019-05-20,627.91104,3,0.079,0.063,36.8,0.38,2,42.1,"2019",0.016,5,"Spring","Tile"
"ST1-T",2019-05-21,439.21488,3.26255722483719,0.0842511444967438,0.0653630150235347,37.2332194209814,0.340616416274421,2.03938358372558,41.8243149139209,"2019",0.0188881294732091,5,"Spring","Tile"
"ST1-T",2019-05-22,1201.7592,5,0.119,0.081,40.1,0.08,2.3,40,"2019",0.038,5,"Spring","Tile"
"ST1-T",2019-05-23,920.42832,3.35094304790622,0.0851943324820775,0.0607990523368512,40.8420756284422,0.08,2.13509430479062,42.1025476139196,"2019",0.0243952801452263,5,"Spring","Tile"
"ST1-T",2019-05-24,606.35952,1,0.037,0.032,41.9,0.08,1.9,45.1,"2019",0.005,5,"Spring","Tile"
"ST1-T",2019-05-25,437.544,1,0.037,0.032,41.9,0.08,1.9,45.1,"2019",0.005,5,"Spring","Tile"
"ST1-T",2019-05-26,339.01872,1,0.037,0.032,41.9,0.08,1.9,45.1,"2019",0.005,5,"Spring","Tile"
"ST1-T",2019-05-27,288.49584,3.12741729655443,0.0513600667517424,0.0449417885540395,41.6872582703446,0.08,1.88227152252871,43.6285363698832,"2019",0.00641827819770295,5,"Spring","Tile"
"ST1-T",2019-05-28,237.34992,13,0.118,0.105,40.7,0.08,1.8,36.8,"2019",0.013,5,"Spring","Tile"
"ST1-T",2019-05-29,205.20672,13,0.118,0.105,40.7,0.08,1.8,36.8,"2019",0.013,5,"Spring","Tile"
"ST1-T",2019-05-30,179.91696,13,0.118,0.105,40.7,0.08,1.8,36.8,"2019",0.013,5,"Spring","Tile"
"ST1-T",2019-05-31,162.52848,13,0.118,0.105,40.7,0.08,1.8,36.8,"2019",0.013,5,"Spring","Tile"
"ST1-T",2019-06-01,144.20544,13,0.118,0.105,40.7,0.08,1.8,36.8,"2019",0.013,6,"Early Summer","Tile"
"ST1-T",2019-06-02,129.9888,13,0.118,0.105,40.7,0.08,1.8,36.8,"2019",0.013,6,"Early Summer","Tile"
"ST1-T",2019-06-03,122.85216,13,0.118,0.105,40.7,0.08,1.8,36.8,"2019",0.013,6,"Early Summer","Tile"
"ST1-T",2019-06-04,211.35216,13,0.118,0.105,40.7,0.08,1.8,36.8,"2019",0.013,6,"Early Summer","Tile"
"ST1-T",2019-06-05,955.91328,8.07400604372815,0.085160040291521,0.0754440362623689,42.136748237246,0.08,1.9231498489068,38.1546483379748,"2019",0.0097160040291521,6,"Early Summer","Tile"
"ST1-T",2019-06-06,436.09968,1,0.038,0.033,44.2,0.08,2.1,40.1,"2019",0.005,6,"Early Summer","Tile"
"ST1-T",2019-06-07,305.4312,1,0.038,0.033,44.2,0.08,2.1,40.1,"2019",0.00499999999999999,6,"Early Summer","Tile"
"ST1-T",2019-06-08,235.70736,1,0.038,0.033,44.2,0.08,2.1,40.1,"2019",0.005,6,"Early Summer","Tile"
"ST1-T",2019-06-09,184.98624,1,0.038,0.033,44.2,0.08,2.1,40.1,"2019",0.005,6,"Early Summer","Tile"
"ST1-T",2019-06-10,159.38496,4.45460199004975,0.0295205223880597,0.0238924129353234,40.4941542288557,0.08,1.81735074626866,40.2570273631841,"2019",0.00562810945273632,6,"Early Summer","Tile"
"ST1-T",2019-06-11,153.94752,6.5,0.0245,0.0185,38.3,0.08,1.65,40.35,"2019",0.006,6,"Early Summer","Tile"
"ST1-T",2019-06-12,153.89088,6.5,0.0245,0.0185,38.3,0.08,1.65,40.35,"2019",0.006,6,"Early Summer","Tile"
"ST1-T",2019-06-13,140.55216,6.5,0.0245,0.0185,38.3,0.08,1.65,40.35,"2019",0.00600000000000001,6,"Early Summer","Tile"
"ST1-T",2019-06-14,134.01024,6.5,0.0245,0.0185,38.3,0.08,1.65,40.35,"2019",0.006,6,"Early Summer","Tile"
"ST1-T",2019-06-15,114.61104,6.5,0.0245,0.0185,38.3,0.08,1.65,40.35,"2019",0.006,6,"Early Summer","Tile"
"ST1-T",2019-06-16,102.85824,6.5,0.0245,0.0185,38.3,0.08,1.65,40.35,"2019",0.006,6,"Early Summer","Tile"
"ST1-T",2019-06-17,91.72848,6.5,0.0245,0.0185,38.3,0.08,1.65,40.35,"2019",0.006,6,"Early Summer","Tile"
"ST1-T",2019-06-18,89.09472,3.51923076923077,0.0166416083916084,0.0138933566433566,36.4573426573427,0.08,1.51451048951049,42.002972027972,"2019",0.00274825174825175,6,"Early Summer","Tile"
"ST1-T",2019-06-25,60.71808,7.29804104477612,0.0297938432835821,0.0207966417910448,32.2008395522388,0.08,1.22005597014925,41.6905317164179,"2019",0.00899720149253732,6,"Early Summer","Tile"
"ST1-T",2019-06-26,55.5072,8,0.032,0.022,31.9,0.08,1.2,41.5,"2019",0.01,6,"Early Summer","Tile"
"ST1-T",2019-06-27,69.6672,8,0.032,0.022,31.9,0.08,1.2,41.5,"2019",0.01,6,"Early Summer","Tile"
"ST1-T",2019-06-28,77.71008,8,0.032,0.022,31.9,0.08,1.2,41.5,"2019",0.01,6,"Early Summer","Tile"
"ST1-T",2019-06-29,70.06368,8,0.032,0.022,31.9,0.08,1.2,41.5,"2019",0.01,6,"Early Summer","Tile"
"ST1-T",2019-06-30,91.67184,8,0.032,0.022,31.9,0.08,1.2,41.5,"2019",0.01,6,"Early Summer","Tile"
"ST1-T",2019-07-01,132.28272,8,0.032,0.022,31.9,0.08,1.2,41.5,"2019",0.01,7,"Early Summer","Tile"
"ST1-T",2019-07-02,127.69488,5.75182967398536,0.0297518296739854,0.0130073186959415,32.7992681304059,0.08,1.57469505433577,42.1744510978044,"2019",0.0167445109780439,7,"Early Summer","Tile"
"ST1-T",2019-07-03,99.4032,5,0.029,0.01,33.1,0.08,1.7,42.4,"2019",0.019,7,"Early Summer","Tile"
"ST1-T",2019-07-04,83.6856,5,0.029,0.01,33.1,0.08,1.7,42.4,"2019",0.019,7,"Early Summer","Tile"
"ST1-T",2019-07-05,70.48848,11.5938127762153,0.0212073121735637,0.01,32.2607874648453,0.08,1.75994375251105,43.5389312977099,"2019",0.0112073121735637,7,"Early Summer","Tile"
"ST1-T",2019-07-06,64.20144,16,0.016,0.01,31.7,0.08,1.8,44.3,"2019",0.006,7,"Early Summer","Tile"
"ST1-T",2019-07-07,56.89488,16,0.016,0.01,31.7,0.08,1.8,44.3,"2019",0.006,7,"Early Summer","Tile"
"ST1-T",2019-07-08,49.33344,16,0.016,0.01,31.7,0.08,1.8,44.3,"2019",0.006,7,"Early Summer","Tile"
"ST1-T",2019-07-09,75.78432,16,0.016,0.01,31.7,0.08,1.8,44.3,"2019",0.006,7,"Early Summer","Tile"
"ST1-T",2019-07-10,69.83712,16,0.016,0.01,31.7,0.08,1.8,44.3,"2019",0.006,7,"Early Summer","Tile"
"ST1-T",2019-07-11,55.224,46.1569230769231,0.0233107692307692,0.00725846153846154,31.1516923076923,0.08,1.43446153846154,44.1172307692308,"2019",0.0160523076923077,7,"Early Summer","Tile"
"ST1-T",2019-07-12,45.22704,49,0.024,0.007,31.1,0.08,1.4,44.1,"2019",0.017,7,"Early Summer","Tile"
"ST1-T",2019-07-13,35.62656,49,0.024,0.007,31.1,0.08,1.4,44.1,"2019",0.017,7,"Early Summer","Tile"
"ST1-T",2019-07-14,31.74672,49,0.024,0.007,31.1,0.08,1.4,44.1,"2019",0.017,7,"Early Summer","Tile"
"ST1-T",2019-07-15,28.12176,49,0.024,0.007,31.1,0.08,1.4,44.1,"2019",0.017,7,"Early Summer","Tile"
"ST1-T",2019-07-16,23.5056,49,0.024,0.007,31.1,0.08,1.4,44.1,"2019",0.017,7,"Early Summer","Tile"
"ST1-T",2019-07-17,21.26832,49,0.024,0.007,31.1,0.08,1.4,44.1,"2019",0.017,7,"Early Summer","Tile"
"ST1-T",2019-07-18,17.9832,49,0.024,0.007,31.1,0.08,1.4,44.1,"2019",0.017,7,"Early Summer","Tile"
"ST1-T",2019-07-19,15.68928,49,0.024,0.007,31.1,0.08,1.4,44.1,"2019",0.017,7,"Early Summer","Tile"
"ST1-T",2019-07-20,13.7352,49,0.024,0.007,31.1,0.08,1.4,44.1,"2019",0.017,7,"Early Summer","Tile"
"ST1-T",2019-07-21,11.63952,49,0.024,0.007,31.1,0.08,1.4,44.1,"2019",0.017,7,"Early Summer","Tile"
"ST1-T",2019-07-22,10.81824,49,0.024,0.007,31.1,0.08,1.4,44.1,"2019",0.017,7,"Early Summer","Tile"
"ST1-T",2019-07-23,8.43936,49,0.024,0.007,31.1,0.08,1.4,44.1,"2019",0.017,7,"Early Summer","Tile"
"ST1-T",2019-07-24,8.15616,49,0.024,0.007,31.1,0.08,1.4,44.1,"2019",0.017,7,"Early Summer","Tile"
"ST1-T",2019-07-25,7.75968,49,0.024,0.007,31.1,0.08,1.4,44.1,"2019",0.017,7,"Early Summer","Tile"
"ST1-T",2019-07-26,5.77728,49,0.024,0.007,31.1,0.08,1.4,44.1,"2019",0.017,7,"Early Summer","Tile"
"ST1-T",2019-07-27,5.46576,49,0.024,0.007,31.1,0.08,1.4,44.1,"2019",0.017,7,"Early Summer","Tile"
"ST1-T",2019-07-28,50.06976,5.5237556561086,0.0788178733031674,0.0646532805429864,25.429185520362,0.08,1.49451357466063,42.2097285067873,"2019",0.014164592760181,7,"Early Summer","Tile"
"ST1-T",2019-07-29,43.95264,3,0.082,0.068,25.1,0.08,1.5,42.1,"2019",0.014,7,"Early Summer","Tile"
"ST1-T",2019-07-30,28.63152,3,0.082,0.068,25.1,0.08,1.5,42.1,"2019",0.014,7,"Early Summer","Tile"
"ST1-T",2019-07-31,23.25072,3,0.082,0.068,25.1,0.08,1.5,42.1,"2019",0.014,7,"Early Summer","Tile"
"ST1-T",2019-08-01,18.408,3,0.082,0.068,25.1,0.08,1.5,42.1,"2019",0.014,8,"Late Summer","Tile"
"ST1-T",2019-08-02,17.7,3,0.082,0.068,25.1,0.08,1.5,42.1,"2019",0.014,8,"Late Summer","Tile"
"ST1-T",2019-08-03,16.96368,3,0.082,0.068,25.1,0.08,1.5,42.1,"2019",0.014,8,"Late Summer","Tile"
"ST1-T",2019-08-04,13.0272,3,0.082,0.068,25.1,0.08,1.5,42.1,"2019",0.014,8,"Late Summer","Tile"
"ST1-T",2019-08-05,11.15808,3,0.082,0.068,25.1,0.08,1.5,42.1,"2019",0.014,8,"Late Summer","Tile"
"ST1-T",2019-08-06,8.55264,3,0.082,0.068,25.1,0.08,1.5,42.1,"2019",0.014,8,"Late Summer","Tile"
"ST1-T",2019-08-07,7.70304,3,0.082,0.068,25.1,0.08,1.5,42.1,"2019",0.014,8,"Late Summer","Tile"
"ST1-T",2019-08-08,5.43744,3,0.082,0.068,25.1,0.08,1.5,42.1,"2019",0.014,8,"Late Summer","Tile"
"ST1-T",2019-08-09,5.43744,3,0.082,0.068,25.1,0.08,1.5,42.1,"2019",0.014,8,"Late Summer","Tile"
"ST1-T",2019-08-10,5.43744,3,0.082,0.068,25.1,0.08,1.5,42.1,"2019",0.014,8,"Late Summer","Tile"
"ST1-T",2019-08-11,5.49408,3,0.082,0.068,25.1,0.08,1.5,42.1,"2019",0.014,8,"Late Summer","Tile"
"ST1-T",2019-08-12,5.43744,3,0.082,0.068,25.1,0.08,1.5,42.1,"2019",0.014,8,"Late Summer","Tile"
"ST1-T",2019-08-13,5.43744,2.34375,0.08528125,0.07390625,24.903125,0.08,1.89375,41.44375,"2019",0.011375,8,"Late Summer","Tile"
"ST1-T",2019-08-14,5.43744,2,0.087,0.077,24.8,0.08,2.1,41.1,"2019",0.01,8,"Late Summer","Tile"
"ST1-T",2019-08-15,5.43744,2,0.087,0.077,24.8,0.08,2.1,41.1,"2019",0.01,8,"Late Summer","Tile"
"ST1-T",2019-08-16,5.43744,2,0.087,0.077,24.8,0.08,2.1,41.1,"2019",0.01,8,"Late Summer","Tile"
"ST1-T",2019-08-17,5.35248,2,0.087,0.077,24.8,0.08,2.1,41.1,"2019",0.01,8,"Late Summer","Tile"
"ST1-T",2019-08-18,3.17184,2,0.087,0.077,24.8,0.08,2.1,41.1,"2019",0.01,8,"Late Summer","Tile"
"ST1-T",2019-08-19,2.71872,2,0.087,0.077,24.8,0.08,2.1,41.1,"2019",0.01,8,"Late Summer","Tile"
"ST1-T",2019-08-20,5.0976,2,0.087,0.077,24.8,0.08,2.1,41.1,"2019",0.01,8,"Late Summer","Tile"
"ST1-T",2019-08-21,2.71872,2,0.087,0.077,24.8,0.08,2.1,41.1,"2019",0.01,8,"Late Summer","Tile"
"ST1-T",2019-08-22,2.71872,2,0.087,0.077,24.8,0.08,2.1,41.1,"2019",0.01,8,"Late Summer","Tile"
"ST1-T",2019-08-23,2.71872,2,0.087,0.077,24.8,0.08,2.1,41.1,"2019",0.01,8,"Late Summer","Tile"
"ST1-T",2019-08-24,2.71872,2,0.087,0.077,24.8,0.08,2.1,41.1,"2019",0.01,8,"Late Summer","Tile"
"ST1-T",2019-08-25,2.71872,2,0.087,0.077,24.8,0.08,2.1,41.1,"2019",0.01,8,"Late Summer","Tile"
"ST1-T",2019-08-26,7.53312,2,0.087,0.077,24.8,0.08,2.1,41.1,"2019",0.01,8,"Late Summer","Tile"
"ST1-T",2019-08-27,4.98432,2,0.087,0.077,24.8,0.08,2.1,41.1,"2019",0.01,8,"Late Summer","Tile"
"ST1-T",2019-08-28,2.77536,2,0.087,0.077,24.8,0.08,2.1,41.1,"2019",0.01,8,"Late Summer","Tile"
"ST1-T",2019-08-29,2.9736,2,0.0875714285714286,0.0781428571428572,21.6,0.08,1.7,40.7571428571429,"2019",0.0094285714285714,8,"Late Summer","Tile"
"ST1-T",2019-08-30,2.71872,2,0.088,0.079,19.2,0.08,1.4,40.5,"2019",0.00899999999999998,8,"Late Summer","Tile"
"ST1-T",2019-08-31,2.71872,2,0.088,0.079,19.2,0.08,1.4,40.5,"2019",0.00899999999999998,8,"Late Summer","Tile"
"ST1-T",2019-09-01,2.71872,2,0.088,0.079,19.2,0.08,1.4,40.5,"2019",0.00899999999999998,9,"Late Summer","Tile"
"ST1-T",2019-09-02,7.70304,2,0.088,0.079,19.2,0.08,1.4,40.5,"2019",0.00899999999999998,9,"Late Summer","Tile"
"ST1-T",2019-09-03,9.43056,2,0.088,0.079,19.2,0.08,1.4,40.5,"2019",0.00899999999999999,9,"Late Summer","Tile"
"ST1-T",2019-09-04,5.43744,2,0.088,0.079,19.2,0.08,1.4,40.5,"2019",0.00899999999999998,9,"Late Summer","Tile"
"ST1-T",2019-09-05,5.26752,2,0.088,0.079,19.2,0.08,1.4,40.5,"2019",0.00899999999999998,9,"Late Summer","Tile"
"ST1-T",2019-09-06,2.71872,2,0.088,0.079,19.2,0.08,1.4,40.5,"2019",0.00899999999999998,9,"Late Summer","Tile"
"ST1-T",2019-09-07,2.71872,9.40625,0.108572916666667,0.0724166666666667,14.9208333333333,0.08,1.48229166666667,37.290625,"2019",0.03615625,9,"Late Summer","Tile"
"ST1-T",2019-09-08,2.71872,11,0.113,0.071,14,0.08,1.5,36.6,"2019",0.042,9,"Late Summer","Tile"
"ST1-T",2019-09-09,61.14288,11,0.113,0.071,14,0.08,1.5,36.6,"2019",0.042,9,"Late Summer","Tile"
"ST1-T",2019-09-10,54.2328,11,0.113,0.071,14,0.08,1.5,36.6,"2019",0.042,9,"Late Summer","Tile"
"ST1-T",2019-09-11,43.38624,11,0.113,0.071,14,0.08,1.5,36.6,"2019",0.042,9,"Late Summer","Tile"
"ST1-T",2019-09-12,274.64736,11,0.113,0.071,14,0.08,1.5,36.6,"2019",0.042,9,"Late Summer","Tile"
"ST1-T",2019-09-13,210.81408,11,0.113,0.071,14,0.08,1.5,36.6,"2019",0.042,9,"Late Summer","Tile"
"ST1-T",2019-09-14,177.8496,12.2878184713376,0.120469347133758,0.0813025477707006,15.6999203821656,0.08,1.68029458598726,37.0893710191083,"2019",0.0391667993630573,9,"Late Summer","Tile"
"ST1-T",2019-09-15,156.15648,13.5,0.1275,0.091,17.3,0.08,1.85,37.55,"2019",0.0365,9,"Late Summer","Tile"
"ST1-T",2019-09-16,135.87936,13.5,0.1275,0.091,17.3,0.08,1.85,37.55,"2019",0.0365,9,"Late Summer","Tile"
"ST1-T",2019-09-17,716.75088,13.5,0.1275,0.091,17.3,0.08,1.85,37.55,"2019",0.0365,9,"Late Summer","Tile"
"ST1-T",2019-09-18,1472.3568,13.5,0.1275,0.091,17.3,0.08,1.85,37.55,"2019",0.0365,9,"Late Summer","Tile"
"ST1-T",2019-09-19,534.99312,5,0.0455,0.035,20.85,0.08,1.35,39.15,"2019",0.0105,9,"Late Summer","Tile"
"ST1-T",2019-09-20,234.82944,5,0.0455,0.035,20.85,0.08,1.35,39.15,"2019",0.0105,9,"Late Summer","Tile"
"ST1-T",2019-09-21,222.8784,5,0.0455,0.035,20.85,0.08,1.35,39.15,"2019",0.0105,9,"Late Summer","Tile"
"ST1-T",2019-09-22,180.03024,5,0.0455,0.035,20.85,0.08,1.35,39.15,"2019",0.0105,9,"Late Summer","Tile"
"ST1-T",2019-09-23,145.30992,5,0.0455,0.035,20.85,0.08,1.35,39.15,"2019",0.0105,9,"Late Summer","Tile"
"ST1-T",2019-09-24,131.06496,16.6049049265341,0.0803147147796024,0.0481023120138289,21.1120462402766,0.08,1.4623055315471,38.1766853932584,"2019",0.0322124027657736,9,"Late Summer","Tile"
"ST1-T",2019-09-25,103.45296,20.5,0.092,0.0525,21.2,0.08,1.5,37.85,"2019",0.0395,9,"Late Summer","Tile"
"ST1-T",2019-09-26,97.47744,20.5,0.092,0.0525,21.2,0.08,1.5,37.85,"2019",0.0395,9,"Late Summer","Tile"
"ST1-T",2019-09-27,84.59184,20.5,0.092,0.0525,21.2,0.08,1.5,37.85,"2019",0.0395,9,"Late Summer","Tile"
"ST1-T",2019-09-28,68.16624,20.5,0.092,0.0525,21.2,0.08,1.5,37.85,"2019",0.0395,9,"Late Summer","Tile"
"ST1-T",2019-09-29,76.71888,20.5,0.092,0.0525,21.2,0.08,1.5,37.85,"2019",0.0395,9,"Late Summer","Tile"
"ST1-T",2019-09-30,336.52656,20.5,0.092,0.0525,21.2,0.08,1.5,37.85,"2019",0.0395,9,"Late Summer","Tile"
"ST1-T",2019-10-01,214.49568,20.5,0.092,0.0525,21.2,0.08,1.5,37.85,"2019",0.0395,10,"Fall","Tile"
"ST1-T",2019-10-02,164.256,20.5,0.092,0.0525,21.2,0.08,1.5,37.85,"2019",0.0395,10,"Fall","Tile"
"ST1-T",2019-10-03,164.70912,19.3479195323246,0.100832616918845,0.0521159731774415,21.4304160935351,0.08,1.65361072902338,35.8914632049519,"2019",0.048716643741403,10,"Fall","Tile"
"ST1-T",2019-10-04,146.4144,19,0.1035,0.052,21.5,0.08,1.7,35.3,"2019",0.0515,10,"Fall","Tile"
"ST1-T",2019-10-05,532.81248,19,0.1035,0.052,21.5,0.08,1.7,35.3,"2019",0.0515,10,"Fall","Tile"
"ST1-T",2019-10-06,385.77504,19,0.1035,0.052,21.5,0.08,1.7,35.3,"2019",0.0515,10,"Fall","Tile"
"ST1-T",2019-10-07,259.35456,10.1273203756279,0.0721287398995414,0.052,22.5140205284997,0.08,1.54155929242193,36.947783358812,"2019",0.0201287398995414,10,"Fall","Tile"
"ST1-T",2019-10-08,206.93424,5,0.054,0.052,23.1,0.08,1.45,37.9,"2019",0.00199999999999999,10,"Fall","Tile"
"ST1-T",2019-10-09,165.07728,5,0.054,0.052,23.1,0.08,1.45,37.9,"2019",0.00199999999999999,10,"Fall","Tile"
"ST1-T",2019-10-10,161.48064,2.21010171869519,0.0560924237109786,0.055487372851631,22.8907576289021,0.08,1.41512627148369,37.4815152578043,"2019",0.000605050859347596,10,"Fall","Tile"
"ST1-T",2019-10-16,143.52576,7.66771902131018,0.0981176006314128,0.038663772691397,21.9387529597474,0.08,1.87229676400947,35.3552486187845,"2019",0.0594538279400158,10,"Fall","Tile"
"ST1-T",2019-10-17,141.7416,13,0.131,0.024,21.25,0.08,2.25,33.8,"2019",0.107,10,"Fall","Tile"
"ST1-T",2019-10-18,137.57856,13,0.131,0.024,21.25,0.08,2.25,33.8,"2019",0.107,10,"Fall","Tile"
"ST1-T",2019-10-19,113.8464,13,0.131,0.024,21.25,0.08,2.25,33.8,"2019",0.107,10,"Fall","Tile"
"ST1-T",2019-10-20,104.69904,13,0.131,0.024,21.25,0.08,2.25,33.8,"2019",0.107,10,"Fall","Tile"
"ST1-T",2019-10-21,447.00288,13,0.131,0.024,21.25,0.08,2.25,33.8,"2019",0.107,10,"Fall","Tile"
"ST1-T",2019-10-22,689.1672,11.5290322580645,0.114451612903226,0.0405483870967742,21.158064516129,0.08,2.08451612903226,33.8367741935484,"2019",0.0739032258064516,10,"Fall","Tile"
"ST1-T",2019-10-23,374.1072,9,0.086,0.069,21,0.08,1.8,33.9,"2019",0.017,10,"Fall","Tile"
"ST1-T",2019-10-24,254.3136,9,0.086,0.069,21,0.08,1.8,33.9,"2019",0.017,10,"Fall","Tile"
"ST1-T",2019-10-25,228.59904,3.61843409316155,0.061782953419227,0.0488191278493558,22.4799306243806,0.08,1.93453914767096,38.945218037661,"2019",0.0129638255698712,10,"Fall","Tile"
"ST1-T",2019-10-26,205.77312,1,0.05,0.039,23.2,0.08,2,41.4,"2019",0.011,10,"Fall","Tile"
"ST1-T",2019-10-27,144.88512,1,0.05,0.039,23.2,0.08,2,41.4,"2019",0.011,10,"Fall","Tile"
"ST1-T",2019-10-28,127.94976,1,0.05,0.039,23.2,0.08,2,41.4,"2019",0.011,10,"Fall","Tile"
"ST1-T",2019-10-29,105.6336,1,0.05,0.039,23.2,0.08,2,41.4,"2019",0.011,10,"Fall","Tile"
"ST1-T",2019-10-30,115.63056,1,0.05,0.039,23.2,0.08,2,41.4,"2019",0.011,10,"Fall","Tile"
"ST1-T",2019-10-31,116.93328,3.34633083070961,0.055865827076774,0.0401731654153548,24.3731654153548,0.08,1.88268345846452,43.3357229353354,"2019",0.0156926616614192,10,"Fall","Tile"
"ST1-T",2019-11-01,104.55744,5,0.06,0.041,25.2,0.08,1.8,44.7,"2019",0.019,11,"Early Winter","Tile"
"ST1-T",2019-11-02,98.04384,5,0.06,0.041,25.2,0.08,1.8,44.7,"2019",0.019,11,"Early Winter","Tile"
"ST1-T",2019-11-03,103.02816,5,0.06,0.041,25.2,0.08,1.8,44.7,"2019",0.019,11,"Early Winter","Tile"
"ST1-T",2019-11-04,88.41504,5,0.06,0.041,25.2,0.08,1.8,44.7,"2019",0.019,11,"Early Winter","Tile"
"ST1-T",2019-11-05,77.3136,5,0.06,0.041,25.2,0.08,1.8,44.7,"2019",0.019,11,"Early Winter","Tile"
"ST1-T",2019-11-06,66.49536,5,0.06,0.041,25.2,0.08,1.8,44.7,"2019",0.019,11,"Early Winter","Tile"
"ST1-T",2019-11-07,67.62816,5,0.06,0.041,25.2,0.08,1.8,44.7,"2019",0.019,11,"Early Winter","Tile"
"ST1-T",2019-11-08,78.84288,5,0.06,0.041,25.2,0.08,1.8,44.7,"2019",0.019,11,"Early Winter","Tile"
